Compilation;Date;Value;plotParameter;Order
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2015-12-01;3352786.8852459;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2015-12-14;3355912.568306;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2015-12-27;3359038.2513661;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-01-09;3362163.9344262;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-01-22;3365289.6174863;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-02-04;3368415.3005464;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-02-17;3371540.9836066;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-03-01;3374666.6666667;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-03-14;3377792.3497268;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-03-27;3380918.0327869;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-04-09;3384043.715847;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-04-22;3387169.3989071;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-05-05;3390295.0819672;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-05-18;3393420.7650273;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-05-31;3396546.4480874;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-06-13;3399672.1311475;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-06-26;3402797.8142077;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-07-09;3406323.2876712;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-07-22;3410098.630137;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-08-04;3413873.9726027;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-08-17;3417649.3150685;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-08-30;3421424.6575342;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-09-12;3425200;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-09-25;3428975.3424658;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-10-08;3432750.6849315;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-10-21;3436526.0273973;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-11-03;3440301.369863;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-11-16;3444076.7123288;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-11-29;3447852.0547945;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-12-12;3451627.3972603;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2016-12-25;3455402.739726;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2017-01-07;3459178.0821918;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2017-01-20;3462953.4246575;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2017-02-02;3466728.7671233;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2017-02-15;3470504.109589;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2017-02-28;3474279.4520548;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2017-03-13;3478054.7945205;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2017-03-26;3481830.1369863;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2017-04-08;3485605.4794521;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2017-04-21;3489380.8219178;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2017-05-04;3493156.1643836;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2017-05-17;3496931.5068493;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2017-05-30;3500706.8493151;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2017-06-12;3504482.1917808;1;12
"CERI 2003 - Total Production - Case 1:  Unconstrained Supply";2017-06-25;3508257.5342466;1;12
"NEB 2000 - $22 Sensitivity";1995-03-19;423548.54324067;1;13
"NEB 2000 - $22 Sensitivity";1995-04-01;422053.21469669;1;13
"NEB 2000 - $22 Sensitivity";1995-04-14;420557.88615269;1;13
"NEB 2000 - $22 Sensitivity";1995-04-27;419062.5576087;1;13
"NEB 2000 - $22 Sensitivity";1995-05-10;418113.41786611;1;13
"NEB 2000 - $22 Sensitivity";1995-05-23;417328.13476392;1;13
"NEB 2000 - $22 Sensitivity";1995-06-05;416542.85166174;1;13
"NEB 2000 - $22 Sensitivity";1995-06-18;416245.64604181;1;13
"NEB 2000 - $22 Sensitivity";1995-07-01;417575.3653627;1;13
"NEB 2000 - $22 Sensitivity";1995-07-14;418905.08468359;1;13
"NEB 2000 - $22 Sensitivity";1995-07-27;420234.80400448;1;13
"NEB 2000 - $22 Sensitivity";1995-08-09;421564.52332537;1;13
"NEB 2000 - $22 Sensitivity";1995-08-22;422894.24264625;1;13
"NEB 2000 - $22 Sensitivity";1995-09-04;424223.96196715;1;13
"NEB 2000 - $22 Sensitivity";1995-09-17;425553.68128803;1;13
"NEB 2000 - $22 Sensitivity";1995-09-30;426998.11328111;1;13
"NEB 2000 - $22 Sensitivity";1995-10-13;427937.42323356;1;13
"NEB 2000 - $22 Sensitivity";1995-10-26;428783.15474421;1;13
"NEB 2000 - $22 Sensitivity";1995-11-08;429628.88625485;1;13
"NEB 2000 - $22 Sensitivity";1995-11-21;430474.61776549;1;13
"NEB 2000 - $22 Sensitivity";1995-12-04;431320.34927614;1;13
"NEB 2000 - $22 Sensitivity";1995-12-17;432166.08078678;1;13
"NEB 2000 - $22 Sensitivity";1995-12-30;433011.81229742;1;13
"NEB 2000 - $22 Sensitivity";1996-01-12;433857.54380807;1;13
"NEB 2000 - $22 Sensitivity";1996-01-25;435846.2529055;1;13
"NEB 2000 - $22 Sensitivity";1996-02-07;438342.96007765;1;13
"NEB 2000 - $22 Sensitivity";1996-02-20;440839.69403696;1;13
"NEB 2000 - $22 Sensitivity";1996-03-04;443336.42799626;1;13
"NEB 2000 - $22 Sensitivity";1996-03-17;445833.16195556;1;13
"NEB 2000 - $22 Sensitivity";1996-03-30;448329.89591487;1;13
"NEB 2000 - $22 Sensitivity";1996-04-12;450826.62987417;1;13
"NEB 2000 - $22 Sensitivity";1996-04-25;453560.87420111;1;13
"NEB 2000 - $22 Sensitivity";1996-05-08;456572.19490395;1;13
"NEB 2000 - $22 Sensitivity";1996-05-21;459583.49337824;1;13
"NEB 2000 - $22 Sensitivity";1996-06-03;462594.79185253;1;13
"NEB 2000 - $22 Sensitivity";1996-06-16;465606.09032682;1;13
"NEB 2000 - $22 Sensitivity";1996-06-29;468617.38880112;1;13
"NEB 2000 - $22 Sensitivity";1996-07-12;471628.68727541;1;13
"NEB 2000 - $22 Sensitivity";1996-07-25;474862.68254211;1;13
"NEB 2000 - $22 Sensitivity";1996-08-07;478053.06243285;1;13
"NEB 2000 - $22 Sensitivity";1996-08-20;481243.44232358;1;13
"NEB 2000 - $22 Sensitivity";1996-09-02;484433.82221431;1;13
"NEB 2000 - $22 Sensitivity";1996-09-15;487624.20210504;1;13
"NEB 2000 - $22 Sensitivity";1996-09-28;490532.97369224;1;13
"NEB 2000 - $22 Sensitivity";1996-10-11;493354.82332949;1;13
"NEB 2000 - $22 Sensitivity";1996-10-24;496176.67296672;1;13
"NEB 2000 - $22 Sensitivity";1996-11-06;498998.52260397;1;13
"NEB 2000 - $22 Sensitivity";1996-11-19;501820.37224121;1;13
"NEB 2000 - $22 Sensitivity";1996-12-02;504599.06164702;1;13
"NEB 2000 - $22 Sensitivity";1996-12-15;507350.77590821;1;13
"NEB 2000 - $22 Sensitivity";1996-12-28;510263.47359268;1;13
"NEB 2000 - $22 Sensitivity";1997-01-10;513363.98527099;1;13
"NEB 2000 - $22 Sensitivity";1997-01-23;516464.4969493;1;13
"NEB 2000 - $22 Sensitivity";1997-02-05;519565.00862761;1;13
"NEB 2000 - $22 Sensitivity";1997-02-18;522494.36899251;1;13
"NEB 2000 - $22 Sensitivity";1997-03-03;524482.3971337;1;13
"NEB 2000 - $22 Sensitivity";1997-03-16;526470.42527488;1;13
"NEB 2000 - $22 Sensitivity";1997-03-29;528450.23605856;1;13
"NEB 2000 - $22 Sensitivity";1997-04-11;530402.65565053;1;13
"NEB 2000 - $22 Sensitivity";1997-04-24;532355.07524251;1;13
"NEB 2000 - $22 Sensitivity";1997-05-07;534307.49483449;1;13
"NEB 2000 - $22 Sensitivity";1997-05-20;536259.91442647;1;13
"NEB 2000 - $22 Sensitivity";1997-06-02;538290.3766489;1;13
"NEB 2000 - $22 Sensitivity";1997-06-15;541257.35043672;1;13
"NEB 2000 - $22 Sensitivity";1997-06-28;544224.32422455;1;13
"NEB 2000 - $22 Sensitivity";1997-07-11;546779.19500582;1;13
"NEB 2000 - $22 Sensitivity";1997-07-24;549076.50140799;1;13
"NEB 2000 - $22 Sensitivity";1997-08-06;551373.80781017;1;13
"NEB 2000 - $22 Sensitivity";1997-08-19;553208.52596971;1;13
"NEB 2000 - $22 Sensitivity";1997-09-01;554503.55784616;1;13
"NEB 2000 - $22 Sensitivity";1997-09-14;555798.58972262;1;13
"NEB 2000 - $22 Sensitivity";1997-09-27;557093.62159907;1;13
"NEB 2000 - $22 Sensitivity";1997-10-10;558388.65347552;1;13
"NEB 2000 - $22 Sensitivity";1997-10-23;560729.81086648;1;13
"NEB 2000 - $22 Sensitivity";1997-11-05;563478.4807432;1;13
"NEB 2000 - $22 Sensitivity";1997-11-18;565939.78199896;1;13
"NEB 2000 - $22 Sensitivity";1997-12-01;568401.08325472;1;13
"NEB 2000 - $22 Sensitivity";1997-12-14;570862.38451049;1;13
"NEB 2000 - $22 Sensitivity";1997-12-27;573323.68576625;1;13
"NEB 2000 - $22 Sensitivity";1998-01-09;575424.57480483;1;13
"NEB 2000 - $22 Sensitivity";1998-01-22;577300.20620769;1;13
"NEB 2000 - $22 Sensitivity";1998-02-04;578493.51209986;1;13
"NEB 2000 - $22 Sensitivity";1998-02-17;579260.36454787;1;13
"NEB 2000 - $22 Sensitivity";1998-03-02;580027.21699588;1;13
"NEB 2000 - $22 Sensitivity";1998-03-15;580794.06944388;1;13
"NEB 2000 - $22 Sensitivity";1998-03-28;581560.92189188;1;13
"NEB 2000 - $22 Sensitivity";1998-04-10;582327.77433989;1;13
"NEB 2000 - $22 Sensitivity";1998-04-23;583094.6267879;1;13
"NEB 2000 - $22 Sensitivity";1998-05-06;583760.2830233;1;13
"NEB 2000 - $22 Sensitivity";1998-05-19;584307.87701068;1;13
"NEB 2000 - $22 Sensitivity";1998-06-01;584855.47099806;1;13
"NEB 2000 - $22 Sensitivity";1998-06-14;585403.06498543;1;13
"NEB 2000 - $22 Sensitivity";1998-06-27;585950.65897281;1;13
"NEB 2000 - $22 Sensitivity";1998-07-10;586498.25296018;1;13
"NEB 2000 - $22 Sensitivity";1998-07-23;587033.05478369;1;13
"NEB 2000 - $22 Sensitivity";1998-08-05;587547.389145;1;13
"NEB 2000 - $22 Sensitivity";1998-08-18;588061.7235063;1;13
"NEB 2000 - $22 Sensitivity";1998-08-31;588627.48056098;1;13
"NEB 2000 - $22 Sensitivity";1998-09-13;589364.64659355;1;13
"NEB 2000 - $22 Sensitivity";1998-09-26;590101.81262612;1;13
"NEB 2000 - $22 Sensitivity";1998-10-09;590838.97865869;1;13
"NEB 2000 - $22 Sensitivity";1998-10-22;591576.14469126;1;13
"NEB 2000 - $22 Sensitivity";1998-11-04;591841.41427927;1;13
"NEB 2000 - $22 Sensitivity";1998-11-17;592096.59381197;1;13
"NEB 2000 - $22 Sensitivity";1998-11-30;592689.55821757;1;13
"NEB 2000 - $22 Sensitivity";1998-12-13;593282.52262317;1;13
"NEB 2000 - $22 Sensitivity";1998-12-26;593875.48702878;1;13
"NEB 2000 - $22 Sensitivity";1999-01-08;594468.45143438;1;13
"NEB 2000 - $22 Sensitivity";1999-01-21;595061.41583999;1;13
"NEB 2000 - $22 Sensitivity";1999-02-03;596029.35176367;1;13
"NEB 2000 - $22 Sensitivity";1999-02-16;596997.28768735;1;13
"NEB 2000 - $22 Sensitivity";1999-03-01;598161.24814203;1;13
"NEB 2000 - $22 Sensitivity";1999-03-14;599412.33061049;1;13
"NEB 2000 - $22 Sensitivity";1999-03-27;600663.41307894;1;13
"NEB 2000 - $22 Sensitivity";1999-04-09;601914.49554739;1;13
"NEB 2000 - $22 Sensitivity";1999-04-22;603231.12004044;1;13
"NEB 2000 - $22 Sensitivity";1999-05-05;604908.22566875;1;13
"NEB 2000 - $22 Sensitivity";1999-05-18;606585.33129706;1;13
"NEB 2000 - $22 Sensitivity";1999-05-31;608262.43692538;1;13
"NEB 2000 - $22 Sensitivity";1999-06-13;609939.54255369;1;13
"NEB 2000 - $22 Sensitivity";1999-06-26;611560.85074779;1;13
"NEB 2000 - $22 Sensitivity";1999-07-09;613172.01395384;1;13
"NEB 2000 - $22 Sensitivity";1999-07-22;614783.17715991;1;13
"NEB 2000 - $22 Sensitivity";1999-08-04;616394.34036596;1;13
"NEB 2000 - $22 Sensitivity";1999-08-17;618005.50357202;1;13
"NEB 2000 - $22 Sensitivity";1999-08-30;619613.21930162;1;13
"NEB 2000 - $22 Sensitivity";1999-09-12;621402.31240863;1;13
"NEB 2000 - $22 Sensitivity";1999-09-25;623406.4599324;1;13
"NEB 2000 - $22 Sensitivity";1999-10-08;625410.60745617;1;13
"NEB 2000 - $22 Sensitivity";1999-10-21;627414.75497995;1;13
"NEB 2000 - $22 Sensitivity";1999-11-03;629418.90250372;1;13
"NEB 2000 - $22 Sensitivity";1999-11-16;631392.86077903;1;13
"NEB 2000 - $22 Sensitivity";1999-11-29;633035.27013247;1;13
"NEB 2000 - $22 Sensitivity";1999-12-12;635046.34420036;1;13
"NEB 2000 - $22 Sensitivity";1999-12-25;637057.41826824;1;13
"NEB 2000 - $22 Sensitivity";2000-01-07;639068.49233613;1;13
"NEB 2000 - $22 Sensitivity";2000-01-20;641079.56640401;1;13
"NEB 2000 - $22 Sensitivity";2000-02-02;643090.6404719;1;13
"NEB 2000 - $22 Sensitivity";2000-02-15;645626.97267581;1;13
"NEB 2000 - $22 Sensitivity";2000-02-28;648062.17680338;1;13
"NEB 2000 - $22 Sensitivity";2000-03-12;650348.68042571;1;13
"NEB 2000 - $22 Sensitivity";2000-03-25;652635.18404804;1;13
"NEB 2000 - $22 Sensitivity";2000-04-07;654921.68767037;1;13
"NEB 2000 - $22 Sensitivity";2000-04-20;657208.19129271;1;13
"NEB 2000 - $22 Sensitivity";2000-05-03;659494.69491503;1;13
"NEB 2000 - $22 Sensitivity";2000-05-16;661781.19853736;1;13
"NEB 2000 - $22 Sensitivity";2000-05-29;664067.70215969;1;13
"NEB 2000 - $22 Sensitivity";2000-06-11;666392.70474136;1;13
"NEB 2000 - $22 Sensitivity";2000-06-24;668811.22786753;1;13
"NEB 2000 - $22 Sensitivity";2000-07-07;671303.91162262;1;13
"NEB 2000 - $22 Sensitivity";2000-07-20;673796.5953777;1;13
"NEB 2000 - $22 Sensitivity";2000-08-02;676289.2791328;1;13
"NEB 2000 - $22 Sensitivity";2000-08-15;678781.96288789;1;13
"NEB 2000 - $22 Sensitivity";2000-08-28;681137.96242833;1;13
"NEB 2000 - $22 Sensitivity";2000-09-10;684090.35619787;1;13
"NEB 2000 - $22 Sensitivity";2000-09-23;687690.62923555;1;13
"NEB 2000 - $22 Sensitivity";2000-10-06;691290.90227321;1;13
"NEB 2000 - $22 Sensitivity";2000-10-19;694891.17531088;1;13
"NEB 2000 - $22 Sensitivity";2000-11-01;698491.44834855;1;13
"NEB 2000 - $22 Sensitivity";2000-11-14;702091.72138622;1;13
"NEB 2000 - $22 Sensitivity";2000-11-27;705691.99442388;1;13
"NEB 2000 - $22 Sensitivity";2000-12-10;709292.26746155;1;13
"NEB 2000 - $22 Sensitivity";2000-12-23;713123.07412885;1;13
"NEB 2000 - $22 Sensitivity";2001-01-05;716889.48532994;1;13
"NEB 2000 - $22 Sensitivity";2001-01-18;720655.89653103;1;13
"NEB 2000 - $22 Sensitivity";2001-01-31;724422.30773212;1;13
"NEB 2000 - $22 Sensitivity";2001-02-13;728188.71893321;1;13
"NEB 2000 - $22 Sensitivity";2001-02-26;731955.1301343;1;13
"NEB 2000 - $22 Sensitivity";2001-03-11;735541.97514624;1;13
"NEB 2000 - $22 Sensitivity";2001-03-24;738530.26619432;1;13
"NEB 2000 - $22 Sensitivity";2001-04-06;741518.55724242;1;13
"NEB 2000 - $22 Sensitivity";2001-04-19;745558.231071;1;13
"NEB 2000 - $22 Sensitivity";2001-05-02;750414.14433663;1;13
"NEB 2000 - $22 Sensitivity";2001-05-15;754773.80662766;1;13
"NEB 2000 - $22 Sensitivity";2001-05-28;758554.50944829;1;13
"NEB 2000 - $22 Sensitivity";2001-06-10;762444.93913324;1;13
"NEB 2000 - $22 Sensitivity";2001-06-23;767652.09118984;1;13
"NEB 2000 - $22 Sensitivity";2001-07-06;772859.24324645;1;13
"NEB 2000 - $22 Sensitivity";2001-07-19;777499.13728944;1;13
"NEB 2000 - $22 Sensitivity";2001-08-01;781652.81017792;1;13
"NEB 2000 - $22 Sensitivity";2001-08-14;786145.27984023;1;13
"NEB 2000 - $22 Sensitivity";2001-08-27;791767.07208203;1;13
"NEB 2000 - $22 Sensitivity";2001-09-09;797653.28481699;1;13
"NEB 2000 - $22 Sensitivity";2001-09-22;802277.43482298;1;13
"NEB 2000 - $22 Sensitivity";2001-10-05;806319.30074796;1;13
"NEB 2000 - $22 Sensitivity";2001-10-18;810628.81255091;1;13
"NEB 2000 - $22 Sensitivity";2001-10-31;815366.55775862;1;13
"NEB 2000 - $22 Sensitivity";2001-11-13;820104.30296633;1;13
"NEB 2000 - $22 Sensitivity";2001-11-26;825055.02319298;1;13
"NEB 2000 - $22 Sensitivity";2001-12-09;830139.80910849;1;13
"NEB 2000 - $22 Sensitivity";2001-12-22;836858.30232218;1;13
"NEB 2000 - $22 Sensitivity";2002-01-04;844104.27183302;1;13
"NEB 2000 - $22 Sensitivity";2002-01-17;851250.97096286;1;13
"NEB 2000 - $22 Sensitivity";2002-01-30;857206.42552076;1;13
"NEB 2000 - $22 Sensitivity";2002-02-12;863161.88007867;1;13
"NEB 2000 - $22 Sensitivity";2002-02-25;869748.30339597;1;13
"NEB 2000 - $22 Sensitivity";2002-03-10;875868.42936223;1;13
"NEB 2000 - $22 Sensitivity";2002-03-23;881862.21173265;1;13
"NEB 2000 - $22 Sensitivity";2002-04-05;887831.83968383;1;13
"NEB 2000 - $22 Sensitivity";2002-04-18;893807.49237568;1;13
"NEB 2000 - $22 Sensitivity";2002-05-01;899855.4419555;1;13
"NEB 2000 - $22 Sensitivity";2002-05-14;905903.39153531;1;13
"NEB 2000 - $22 Sensitivity";2002-05-27;912013.56339201;1;13
"NEB 2000 - $22 Sensitivity";2002-06-09;918162.62417176;1;13
"NEB 2000 - $22 Sensitivity";2002-06-22;924306.85771246;1;13
"NEB 2000 - $22 Sensitivity";2002-07-05;930482.88079877;1;13
"NEB 2000 - $22 Sensitivity";2002-07-18;936658.90388507;1;13
"NEB 2000 - $22 Sensitivity";2002-07-31;942640.24512521;1;13
"NEB 2000 - $22 Sensitivity";2002-08-13;948586.18966604;1;13
"NEB 2000 - $22 Sensitivity";2002-08-26;954637.87911172;1;13
"NEB 2000 - $22 Sensitivity";2002-09-08;960858.76040517;1;13
"NEB 2000 - $22 Sensitivity";2002-09-21;967544.73361255;1;13
"NEB 2000 - $22 Sensitivity";2002-10-04;975601.58037118;1;13
"NEB 2000 - $22 Sensitivity";2002-10-17;983658.42712981;1;13
"NEB 2000 - $22 Sensitivity";2002-10-30;991742.87893898;1;13
"NEB 2000 - $22 Sensitivity";2002-11-12;999844.58390475;1;13
"NEB 2000 - $22 Sensitivity";2002-11-25;1007923.9260067;1;13
"NEB 2000 - $22 Sensitivity";2002-12-08;1015048.3569082;1;13
"NEB 2000 - $22 Sensitivity";2002-12-21;1021622.5576089;1;13
"NEB 2000 - $22 Sensitivity";2003-01-03;1027995.2506834;1;13
"NEB 2000 - $22 Sensitivity";2003-01-16;1034307.49147;1;13
"NEB 2000 - $22 Sensitivity";2003-01-29;1040602.4791;1;13
"NEB 2000 - $22 Sensitivity";2003-02-11;1046869.8616794;1;13
"NEB 2000 - $22 Sensitivity";2003-02-24;1053137.2442589;1;13
